order_id,item_name,quantity,price_per_item
ORD00840,Pizza,2,249.4
ORD00841,Dosa,2,185.16
ORD00841,Biryani,2,214.05
ORD00842,Noodles,1,450.54
ORD00842,Biryani,3,427.93
ORD00843,Biryani,3,453.91
ORD00843,Pasta,2,301.62
ORD00844,Pasta,1,330.92
ORD00844,Burger,1,473.93
ORD00845,Pasta,3,360.36
ORD00845,Taco,1,108.94
ORD00846,Biryani,1,433.96
ORD00846,Pasta,2,453.6
ORD00847,Pizza,1,114.54
ORD00847,Burger,2,469.86
ORD00848,Pasta,3,474.08
ORD00848,Biryani,1,452.4
ORD00849,Taco,3,398.14
ORD00849,Salad,3,340.36
ORD00850,Biryani,1,275.28
ORD00850,Dosa,1,398.68
ORD00851,Noodles,3,83.44
ORD00851,Pasta,1,342.55
ORD00852,Dosa,2,93.33
ORD00852,Salad,2,80.2
ORD00853,Biryani,1,333.12
ORD00853,Dosa,3,133.24
ORD00854,Dosa,1,184.72
ORD00854,Salad,1,458.45
ORD00855,Dosa,3,271.14
ORD00855,Salad,3,369.74
ORD00856,Pizza,2,193.85
ORD00856,Pizza,3,77.02
ORD00857,Salad,2,142.03
ORD00857,Noodles,3,405.27
ORD00858,Pasta,1,349.16
ORD00858,Biryani,2,263.11
ORD00859,Salad,2,223.57
ORD00859,Salad,2,330.33
ORD00860,Burger,1,167.93
ORD00860,Pasta,1,141.12
ORD00861,Dosa,1,280.8
ORD00861,Salad,1,398.57
ORD00862,Taco,1,113.67
ORD00862,Burger,2,477.98
ORD00863,Noodles,1,134.85
ORD00863,Pizza,2,377.95
ORD00864,Burger,1,357.44
ORD00864,Biryani,3,158.89
ORD00865,Taco,2,375.57
ORD00865,Pasta,3,91.2
ORD00866,Pasta,2,125.84
ORD00866,Pasta,3,496.41
ORD00867,Taco,1,445.12
ORD00867,Biryani,1,178.58
ORD00868,Noodles,1,381.55
ORD00868,Pizza,2,127.79
ORD00869,Taco,3,140.12
ORD00869,Noodles,1,397.81
ORD00870,Pasta,3,155.1
ORD00870,Taco,3,339.79
ORD00871,Pizza,1,407.43
ORD00871,Taco,1,59.92
ORD00872,Dosa,3,162.73
ORD00872,Salad,1,129.21
ORD00873,Biryani,1,372.45
ORD00873,Burger,1,420.23
ORD00874,Pizza,2,455.53
ORD00874,Noodles,3,212.76
ORD00875,Biryani,3,423.7
ORD00875,Taco,2,124.14
ORD00876,Salad,3,265.19
ORD00876,Pizza,1,192.64
ORD00877,Noodles,3,305.68
ORD00877,Taco,1,368.33
ORD00878,Biryani,2,177.04
ORD00878,Dosa,1,417.78
ORD00879,Noodles,3,323.5
ORD00879,Salad,3,163.8
ORD00880,Taco,3,111.33
ORD00880,Pizza,2,459.9
ORD00881,Burger,2,156.5
ORD00881,Burger,3,119.24
ORD00882,Biryani,1,186.12
ORD00882,Burger,2,53.67
ORD00883,Dosa,3,299.16
ORD00883,Pizza,3,317.45
ORD00884,Pasta,2,479.67
ORD00884,Taco,2,401.78
ORD00885,Burger,2,141.78
ORD00885,Burger,1,186.17
ORD00886,Dosa,1,483.45
ORD00886,Burger,3,489.83
ORD00887,Dosa,2,167.89
ORD00887,Pasta,1,276.05
ORD00888,Dosa,2,215.1
ORD00888,Biryani,3,80.9
ORD00889,Taco,1,146.45
ORD00889,Dosa,1,395.21
ORD00890,Pasta,1,330.54
ORD00890,Dosa,3,361.36
ORD00891,Dosa,2,451.62
ORD00891,Pizza,1,242.38
ORD00892,Pasta,3,237.2
ORD00892,Pizza,2,133.54
ORD00893,Taco,3,157.65
ORD00893,Pasta,2,418.72
ORD00894,Dosa,3,102.19
ORD00894,Pizza,2,102.42
ORD00895,Pasta,1,61.66
ORD00895,Taco,2,124.44
ORD00896,Noodles,3,88.84
ORD00896,Salad,3,363.11
ORD00897,Pasta,2,141.72
ORD00897,Pizza,1,87.61
ORD00898,Taco,1,150.7
ORD00898,Taco,2,91.52
ORD00899,Burger,2,316.43
ORD00899,Salad,3,187.39
ORD00900,Salad,1,65.47
ORD00900,Salad,2,328.13
ORD00901,Burger,1,477.85
ORD00901,Noodles,2,72.83
ORD00902,Dosa,2,295.27
ORD00902,Salad,1,287.73
ORD00903,Pizza,2,81.61
ORD00903,Salad,2,220.93
ORD00904,Pasta,3,235.48
ORD00904,Noodles,2,414.31
ORD00905,Salad,2,121.0
ORD00905,Pasta,2,102.66
ORD00906,Biryani,3,307.53
ORD00906,Salad,1,354.25
ORD00907,Dosa,3,440.99
ORD00907,Biryani,3,66.25
ORD00908,Burger,1,119.34
ORD00908,Burger,3,351.82
ORD00909,Dosa,1,136.49
ORD00909,Taco,3,226.65
ORD00910,Pizza,1,302.71
ORD00910,Pasta,2,417.49
ORD00911,Dosa,3,143.1
ORD00911,Salad,3,249.02
ORD00912,Noodles,3,118.22
ORD00912,Pasta,3,392.17
ORD00913,Pasta,2,446.45
ORD00913,Dosa,3,331.72
ORD00914,Taco,2,270.08
ORD00914,Burger,2,496.27
ORD00915,Taco,2,488.21
ORD00915,Taco,2,370.19
ORD00916,Pizza,1,363.1
ORD00916,Noodles,1,81.14
ORD00917,Pasta,3,267.91
ORD00917,Dosa,1,55.11
ORD00918,Taco,1,344.84
ORD00918,Pasta,3,360.85
ORD00919,Salad,3,455.86
ORD00919,Burger,3,91.51
ORD00920,Pizza,1,101.82
ORD00920,Pizza,1,277.78
ORD00921,Dosa,3,393.23
ORD00921,Dosa,2,180.75
ORD00922,Dosa,3,194.48
ORD00922,Pizza,2,440.06
ORD00923,Burger,2,100.41
ORD00923,Pasta,3,374.98
ORD00924,Salad,3,401.77
ORD00924,Dosa,3,60.32
ORD00925,Noodles,1,449.31
ORD00925,Pizza,2,162.06
ORD00926,Salad,1,478.71
ORD00926,Biryani,1,168.57
ORD00927,Dosa,3,215.55
ORD00927,Pizza,1,62.52
ORD00928,Burger,3,271.89
ORD00928,Burger,2,165.25
ORD00929,Noodles,3,283.66
ORD00929,Noodles,1,396.48
ORD00930,Noodles,1,205.22
ORD00930,Pasta,3,421.87
ORD00931,Salad,3,273.17
ORD00931,Burger,1,206.04
ORD00932,Noodles,2,366.51
ORD00932,Dosa,2,211.15
ORD00933,Pizza,3,436.85
ORD00933,Taco,2,256.65
ORD00934,Dosa,1,151.74
ORD00934,Salad,3,421.48
ORD00935,Salad,1,390.16
ORD00935,Taco,1,144.04
ORD00936,Dosa,2,227.47
ORD00936,Pasta,3,425.86
ORD00937,Taco,3,347.96
ORD00937,Dosa,2,481.86
ORD00938,Pasta,1,276.72
ORD00938,Dosa,1,84.57
ORD00939,Noodles,1,343.55
ORD00939,Taco,1,433.75
ORD00940,Dosa,3,384.96
ORD00940,Biryani,3,396.13
ORD00941,Noodles,2,191.96
ORD00941,Noodles,2,449.97
ORD00942,Pasta,3,389.77
ORD00942,Burger,3,489.45
ORD00943,Dosa,1,486.97
ORD00943,Dosa,1,479.35
ORD00944,Pizza,2,391.86
ORD00944,Pizza,3,308.0
ORD00945,Pizza,2,220.6
ORD00945,Pasta,3,397.17
ORD00946,Biryani,1,77.19
ORD00946,Burger,2,229.52
ORD00947,Taco,2,257.75
ORD00947,Pasta,3,56.15
ORD00948,Salad,1,317.21
ORD00948,Pizza,2,176.42
ORD00949,Pasta,1,461.3
ORD00949,Biryani,2,438.2
ORD00950,Pizza,1,485.53
ORD00950,Burger,3,228.75
ORD00951,Noodles,2,322.07
ORD00951,Pizza,2,437.58
ORD00952,Dosa,1,111.62
ORD00952,Dosa,1,394.64
ORD00953,Burger,2,148.19
ORD00953,Burger,3,257.55
ORD00954,Pizza,1,63.18
ORD00954,Pasta,1,98.64
ORD00955,Biryani,1,356.53
ORD00955,Biryani,2,285.31
ORD00956,Dosa,2,54.01
ORD00956,Noodles,2,61.89
ORD00957,Taco,2,272.96
ORD00957,Pasta,3,460.88
ORD00958,Pasta,3,173.46
ORD00958,Taco,2,71.85
ORD00959,Biryani,3,239.39
ORD00959,Salad,1,162.34
ORD00960,Pasta,1,147.29
ORD00960,Salad,1,146.97
ORD00961,Pizza,2,63.78
ORD00961,Pasta,1,388.69
ORD00962,Burger,3,201.94
ORD00962,Noodles,2,290.53
ORD00963,Salad,3,270.91
ORD00963,Burger,1,178.39
ORD00964,Pasta,1,363.13
ORD00964,Pizza,1,362.07
ORD00965,Pizza,2,298.43
ORD00965,Pizza,3,330.37
ORD00966,Noodles,2,342.99
ORD00966,Pasta,2,159.53
ORD00967,Noodles,1,200.77
ORD00967,Pasta,2,379.49
ORD00968,Salad,2,428.33
ORD00968,Biryani,1,271.8
ORD00969,Pizza,2,113.96
ORD00969,Dosa,1,432.91
ORD00970,Pasta,1,196.26
ORD00970,Pasta,1,293.78
ORD00971,Salad,1,361.6
ORD00971,Salad,2,358.65
ORD00972,Biryani,1,297.68
ORD00972,Taco,1,201.95
ORD00973,Dosa,2,173.46
ORD00973,Biryani,2,192.36
ORD00974,Burger,3,441.62
ORD00974,Burger,2,145.21
ORD00975,Biryani,2,396.18
ORD00975,Burger,3,452.37
ORD00976,Taco,2,479.67
ORD00976,Burger,2,401.78
ORD00977,Burger,2,483.73
ORD00977,Taco,2,463.7
ORD00978,Noodles,3,283.72
ORD00978,Pasta,2,124.29
ORD00979,Burger,2,387.95
ORD00979,Burger,3,242.76
ORD00980,Pizza,1,294.2
ORD00980,Noodles,3,458.99
ORD00981,Salad,1,296.51
ORD00981,Burger,3,270.07
ORD00982,Biryani,3,228.37
ORD00982,Pizza,2,303.17
ORD00983,Pizza,1,335.71
ORD00983,Taco,2,115.42
ORD00984,Dosa,1,158.23
ORD00984,Biryani,3,57.65
ORD00985,Salad,3,166.14
ORD00985,Noodles,1,155.92
ORD00986,Dosa,2,164.9
ORD00986,Biryani,2,213.84
ORD00987,Pizza,2,190.04
ORD00987,Pasta,2,239.49
ORD00988,Burger,3,409.8
ORD00988,Burger,3,282.77
ORD00989,Burger,3,382.12
ORD00989,Pasta,3,474.68
ORD00990,Biryani,3,169.59
ORD00990,Dosa,2,226.8
ORD00991,Taco,2,270.99
ORD00991,Salad,2,89.75
ORD00992,Pasta,2,67.37
ORD00992,Burger,3,152.59
ORD00993,Burger,3,255.82
ORD00993,Biryani,3,205.34
ORD00994,Dosa,1,125.9
ORD00994,Biryani,2,249.02
ORD00995,Salad,2,229.84
ORD00995,Pizza,3,104.82
ORD00996,Burger,2,211.26
ORD00996,Burger,2,185.86
ORD00997,Pasta,3,280.79
ORD00997,Pizza,1,99.91
ORD00998,Burger,1,399.31
ORD00998,Taco,1,163.88
ORD00999,Dosa,3,85.76
ORD00999,Dosa,2,247.74
ORD01000,Pasta,3,294.82
ORD01000,Taco,3,368.03
ORD01001,Taco,2,370.1
ORD01001,Pizza,1,366.37
ORD01002,Burger,1,451.23
ORD01002,Biryani,3,82.71
ORD01003,Noodles,1,292.56
ORD01003,Pizza,3,103.22
ORD01004,Dosa,3,188.11
ORD01004,Noodles,2,462.84
ORD01005,Burger,2,436.89
ORD01005,Dosa,2,444.85
ORD01006,Biryani,3,84.26
ORD01006,Biryani,2,282.38
ORD01007,Dosa,1,124.87
ORD01007,Pizza,1,386.83
ORD01008,Noodles,3,59.96
ORD01008,Burger,3,199.78
ORD01009,Dosa,2,202.9
ORD01009,Pasta,3,333.77
ORD01010,Pizza,3,220.59
ORD01010,Burger,1,207.79
ORD01011,Taco,1,166.19
ORD01011,Biryani,2,383.68
ORD01012,Noodles,3,275.35
ORD01012,Pasta,3,161.06
ORD01013,Biryani,1,277.95
ORD01013,Dosa,3,164.97
ORD01014,Pasta,1,432.18
ORD01014,Salad,2,400.48
ORD01015,Pasta,1,430.53
ORD01015,Noodles,3,154.16
ORD01016,Dosa,2,253.43
ORD01016,Dosa,1,494.89
ORD01017,Salad,1,413.13
ORD01017,Burger,2,139.28
ORD01018,Pasta,2,444.78
ORD01018,Taco,1,354.5
ORD01019,Noodles,3,334.35
ORD01019,Salad,1,191.64
ORD01020,Burger,2,496.35
ORD01020,Burger,1,431.42
ORD01021,Salad,2,209.38
ORD01021,Noodles,2,234.62
ORD01022,Biryani,3,240.8
ORD01022,Salad,2,53.99
ORD01023,Dosa,2,496.61
ORD01023,Pizza,3,433.05
ORD01024,Pasta,2,91.72
ORD01024,Pasta,3,479.88
ORD01025,Noodles,3,339.59
ORD01025,Taco,2,111.95
ORD01026,Biryani,2,273.44
ORD01026,Taco,1,117.43
ORD01027,Pizza,3,149.25
ORD01027,Pasta,1,285.2
ORD01028,Taco,2,409.94
ORD01028,Burger,1,262.21
ORD01029,Dosa,3,170.18
ORD01029,Salad,1,106.57
ORD01030,Salad,3,94.54
ORD01030,Noodles,2,435.76
ORD01031,Salad,2,484.66
ORD01031,Biryani,3,250.26
ORD01032,Biryani,2,442.53
ORD01032,Biryani,2,143.45
ORD01033,Pizza,2,409.03
ORD01033,Burger,2,154.29
ORD01034,Biryani,3,215.44
ORD01034,Salad,1,403.75
ORD01035,Biryani,1,74.91
ORD01035,Burger,2,311.42
ORD01036,Taco,1,426.98
ORD01036,Burger,1,333.94
ORD01037,Pizza,2,59.66
ORD01037,Noodles,2,405.5
ORD01038,Pasta,1,137.16
ORD01038,Dosa,3,63.22
ORD01039,Biryani,2,372.26
ORD01039,Pizza,3,308.11
ORD01040,Noodles,1,232.87
ORD01040,Pizza,2,463.42
ORD01041,Burger,3,212.32
ORD01041,Pizza,2,294.62
ORD01042,Pizza,1,81.33
ORD01042,Biryani,3,235.34
ORD01043,Dosa,1,361.93
ORD01043,Salad,1,166.83
ORD01044,Pizza,2,451.22
ORD01044,Noodles,3,398.14
ORD01045,Biryani,1,58.67
ORD01045,Biryani,1,173.79
ORD01046,Pasta,3,287.46
ORD01046,Burger,1,163.34
ORD01047,Burger,1,172.4
ORD01047,Biryani,3,442.22
ORD01048,Dosa,3,482.54
ORD01048,Dosa,3,415.83
ORD01049,Pizza,3,65.27
ORD01049,Burger,2,360.96
ORD01050,Taco,3,127.72
ORD01050,Dosa,2,269.16
ORD01051,Pasta,2,306.69
ORD01051,Dosa,2,370.64
ORD01052,Biryani,1,309.38
ORD01052,Salad,2,444.32
ORD01053,Pizza,2,105.85
ORD01053,Pasta,1,415.09
ORD01054,Burger,1,317.26
ORD01054,Pasta,1,209.93
ORD01055,Pizza,3,178.29
ORD01055,Pizza,1,386.98
ORD01056,Noodles,1,242.49
ORD01056,Biryani,2,198.19
ORD01057,Pasta,1,112.18
ORD01057,Salad,3,88.04
ORD01058,Dosa,1,383.85
ORD01058,Dosa,3,363.51
ORD01059,Salad,1,429.16
ORD01059,Burger,1,364.17
ORD01060,Burger,1,209.18
ORD01060,Noodles,1,245.81
ORD01061,Burger,3,263.59
ORD01061,Pasta,3,125.85
ORD01062,Pasta,2,53.49
ORD01062,Noodles,3,55.39
ORD01063,Dosa,1,236.71
ORD01063,Biryani,2,468.6
ORD01064,Dosa,2,450.05
ORD01064,Burger,2,449.57
ORD01065,Biryani,1,373.3
ORD01065,Salad,3,80.08
ORD01066,Noodles,1,496.77
ORD01066,Pizza,2,142.11
ORD01067,Noodles,1,187.71
ORD01067,Burger,1,310.98
ORD01068,Noodles,3,402.42
ORD01068,Biryani,3,363.7
ORD01069,Dosa,2,193.52
ORD01069,Salad,1,132.86
ORD01070,Pasta,1,190.87
ORD01070,Burger,3,102.89
ORD01071,Dosa,1,234.18
ORD01071,Pizza,1,145.79
ORD01072,Pizza,1,152.58
ORD01072,Pasta,3,123.04
ORD01073,Taco,2,175.32
ORD01073,Taco,2,379.53
ORD01074,Taco,1,322.72
ORD01074,Burger,2,373.29
ORD01075,Biryani,3,359.08
ORD01075,Pasta,3,357.58
ORD01076,Biryani,2,70.78
ORD01076,Taco,2,90.72
ORD01077,Salad,1,55.74
ORD01077,Taco,2,300.28
ORD01078,Pasta,1,475.67
ORD01078,Taco,1,106.45
ORD01079,Biryani,3,370.45
ORD01079,Salad,3,177.74
ORD01080,Pasta,3,345.25
ORD01080,Pasta,3,251.81
ORD01081,Salad,2,478.42
ORD01081,Salad,3,381.95
ORD01082,Biryani,2,157.73
ORD01082,Taco,3,435.4
ORD01083,Noodles,2,443.28
ORD01083,Pasta,1,400.18
ORD01084,Taco,2,472.96
ORD01084,Dosa,2,185.78
ORD01085,Salad,3,176.83
ORD01085,Pasta,2,364.48
ORD01086,Biryani,1,433.93
ORD01086,Pasta,1,128.18
ORD01087,Biryani,3,367.53
ORD01087,Burger,1,336.69
ORD01088,Taco,2,450.3
ORD01088,Dosa,1,160.35
ORD01089,Noodles,3,371.13
ORD01089,Taco,2,398.24
ORD01090,Pizza,3,404.23
ORD01090,Biryani,2,449.15
ORD01091,Burger,1,451.37
ORD01091,Pizza,3,140.9
ORD01092,Biryani,3,145.97
ORD01092,Burger,2,126.04
ORD01093,Dosa,3,290.69
ORD01093,Pasta,2,262.34
ORD01094,Dosa,2,211.64
ORD01094,Pasta,2,232.42
ORD01095,Pizza,2,271.37
ORD01095,Taco,1,497.1
ORD01096,Pizza,2,106.11
ORD01096,Biryani,3,143.65
ORD01097,Burger,1,463.24
ORD01097,Biryani,3,236.55
ORD01098,Biryani,1,196.57
ORD01098,Biryani,2,173.26
ORD01099,Dosa,1,255.36
ORD01099,Burger,1,369.94
ORD01100,Pasta,3,93.14
ORD01100,Pizza,3,87.25
ORD01101,Biryani,2,282.94
ORD01101,Taco,1,108.45
ORD01102,Pasta,1,377.94
ORD01102,Salad,1,493.07
ORD01103,Taco,2,426.11
ORD01103,Pizza,2,439.39
ORD01104,Dosa,2,482.06
ORD01104,Pasta,2,481.9
ORD01105,Taco,2,353.81
ORD01105,Noodles,3,284.78
ORD01106,Salad,1,317.53
ORD01106,Burger,1,82.84
ORD01107,Taco,1,374.69
ORD01107,Pasta,1,50.91
ORD01108,Biryani,1,377.47
ORD01108,Dosa,1,104.37
ORD01109,Taco,1,494.98
ORD01109,Salad,1,103.67
ORD01110,Noodles,3,185.31
ORD01110,Noodles,1,230.6
ORD01111,Pizza,3,164.56
ORD01111,Salad,2,370.65
ORD01112,Salad,1,86.78
ORD01112,Noodles,2,96.38
ORD01113,Biryani,2,312.14
ORD01113,Salad,2,277.18
ORD01114,Pasta,3,77.16
ORD01114,Taco,2,309.45
ORD01115,Pasta,2,213.46
ORD01115,Noodles,2,186.54
ORD01116,Biryani,1,379.15
ORD01116,Burger,1,185.89
ORD01117,Noodles,3,463.24
ORD01117,Dosa,3,145.8
ORD01118,Pizza,1,379.25
ORD01118,Biryani,3,396.33
ORD01119,Noodles,1,282.28
ORD01119,Salad,2,295.98
ORD01120,Salad,2,343.19
ORD01120,Burger,3,201.42
ORD01121,Burger,1,369.7
ORD01121,Biryani,1,158.53
ORD01122,Noodles,3,499.99
ORD01122,Burger,1,351.1
ORD01123,Pizza,2,486.72
ORD01123,Dosa,3,301.81
ORD01124,Noodles,3,427.45
ORD01124,Pasta,1,377.6
ORD01125,Noodles,3,256.32
ORD01125,Biryani,1,75.43
ORD01126,Biryani,1,302.14
ORD01126,Noodles,1,449.31
ORD01127,Pizza,1,334.64
ORD01127,Burger,1,203.29
ORD01128,Noodles,3,127.66
ORD01128,Noodles,2,469.14
ORD01129,Taco,2,120.57
ORD01129,Taco,3,387.93
ORD01130,Taco,3,377.18
ORD01130,Biryani,2,299.72
ORD01131,Pizza,2,63.86
ORD01131,Pizza,2,486.01
ORD01132,Burger,2,389.73
ORD01132,Taco,2,232.78
ORD01133,Burger,1,307.29
ORD01133,Taco,3,313.5
ORD01134,Taco,1,326.53
ORD01134,Salad,2,349.63
ORD01135,Noodles,2,235.37
ORD01135,Dosa,2,58.79
ORD01136,Dosa,1,293.51
ORD01136,Pasta,1,212.26
ORD01137,Biryani,2,373.52
ORD01137,Pasta,1,141.47
ORD01138,Salad,1,496.74
ORD01138,Dosa,2,423.03
ORD01139,Burger,1,340.96
ORD01139,Taco,3,212.45
ORD01140,Biryani,3,78.43
ORD01140,Biryani,3,188.35
ORD01141,Dosa,3,391.09
ORD01141,Pizza,2,350.89
ORD01142,Taco,2,110.12
ORD01142,Burger,2,98.79
ORD01143,Salad,3,372.78
ORD01143,Dosa,3,423.1
ORD01144,Biryani,1,135.01
ORD01144,Noodles,1,496.86
ORD01145,Noodles,3,262.57
ORD01145,Noodles,3,424.38
ORD01146,Biryani,3,387.17
ORD01146,Taco,3,429.25
ORD01147,Noodles,1,59.53
ORD01147,Pasta,3,70.99
ORD01148,Salad,1,160.69
ORD01148,Salad,3,284.08
ORD01149,Salad,3,77.35
ORD01149,Dosa,3,334.18
ORD01150,Pizza,1,388.32
ORD01150,Salad,1,237.61
ORD01151,Salad,2,371.12
ORD01151,Pasta,3,393.67
ORD01152,Noodles,2,388.16
ORD01152,Pizza,2,472.65
ORD01153,Taco,1,151.16
ORD01153,Burger,1,66.46
ORD01154,Dosa,2,410.25
ORD01154,Taco,3,407.51
ORD01155,Pizza,1,367.84
ORD01155,Dosa,3,306.79
ORD01156,Burger,3,450.19
ORD01156,Pizza,2,281.68
ORD01157,Noodles,2,172.83
ORD01157,Salad,2,172.09
ORD01158,Pizza,2,119.55
ORD01158,Pizza,1,362.86
ORD01159,Pasta,1,245.84
ORD01159,Biryani,2,375.14
ORD01160,Biryani,1,293.37
ORD01160,Taco,2,439.35
ORD01161,Dosa,3,470.24
ORD01161,Noodles,3,129.2
ORD01162,Noodles,3,234.43
ORD01162,Pizza,2,76.67
ORD01163,Salad,3,263.65
ORD01163,Burger,1,178.88
ORD01164,Dosa,3,438.57
ORD01164,Dosa,3,415.43
ORD01165,Noodles,3,227.74
ORD01165,Noodles,1,248.74
ORD01166,Pizza,2,242.18
ORD01166,Pasta,1,227.83
ORD01167,Pizza,2,354.64
ORD01167,Pasta,2,90.42
ORD01168,Pasta,3,319.14
ORD01168,Pizza,2,122.07
ORD01169,Biryani,1,96.33
ORD01169,Salad,1,499.07
ORD01170,Pasta,2,172.15
ORD01170,Noodles,3,264.48
ORD01171,Taco,3,207.51
ORD01171,Burger,1,436.6
ORD01172,Noodles,3,412.91
ORD01172,Pizza,2,137.22
ORD01173,Dosa,2,200.23
ORD01173,Burger,1,109.57
ORD01174,Pasta,2,117.12
ORD01174,Pasta,1,133.66
ORD01175,Dosa,2,488.74
ORD01175,Burger,1,228.74
ORD01176,Dosa,3,496.26
ORD01176,Pizza,2,151.6
ORD01177,Salad,2,147.52
ORD01177,Dosa,1,430.32
ORD01178,Pasta,1,225.02
ORD01178,Pasta,2,478.42
ORD01179,Pizza,1,165.06
ORD01179,Taco,2,127.32
ORD01180,Biryani,3,466.88
ORD01180,Pasta,1,478.6
ORD01181,Pizza,2,150.21
ORD01181,Salad,3,54.55
ORD01182,Pizza,3,459.73
ORD01182,Salad,2,391.52
ORD01183,Taco,1,499.59
ORD01183,Noodles,2,257.65
ORD01184,Biryani,3,398.87
ORD01184,Dosa,2,166.06
ORD01185,Noodles,1,392.27
ORD01185,Noodles,3,379.6
ORD01186,Burger,2,152.2
ORD01186,Noodles,1,88.94
ORD01187,Biryani,3,281.72
ORD01187,Pizza,1,115.99
ORD01188,Dosa,3,116.82
ORD01188,Biryani,2,259.24
ORD01189,Salad,1,385.08
ORD01189,Dosa,3,215.64
ORD01190,Biryani,1,106.31
ORD01190,Pizza,1,368.64
ORD01191,Dosa,2,140.05
ORD01191,Taco,1,392.03
ORD01192,Biryani,3,308.64
ORD01192,Pasta,3,492.55
ORD01193,Noodles,3,77.83
ORD01193,Dosa,3,409.35
ORD01194,Noodles,2,428.25
ORD01194,Burger,1,445.88
ORD01195,Pizza,2,229.75
ORD01195,Taco,1,465.87
ORD01196,Noodles,1,233.69
ORD01196,Taco,1,468.82
ORD01197,Pasta,2,137.36
ORD01197,Salad,1,271.66
ORD01198,Burger,2,153.75
ORD01198,Burger,3,496.81
ORD01199,Pasta,3,108.28
ORD01199,Dosa,1,289.76
ORD01200,Dosa,2,209.73
ORD01200,Biryani,3,230.11
ORD01201,Biryani,2,398.0
ORD01201,Burger,2,396.85
ORD01202,Pasta,1,153.9
ORD01202,Pasta,3,112.92
ORD01203,Burger,1,403.94
ORD01203,Burger,1,434.69
ORD01204,Noodles,3,148.6
ORD01204,Taco,3,353.38
ORD01205,Dosa,2,133.81
ORD01205,Pasta,3,387.91
ORD01206,Biryani,2,143.55
ORD01206,Noodles,2,65.91
ORD01207,Pizza,2,414.46
ORD01207,Salad,3,372.86
ORD01208,Noodles,1,421.05
ORD01208,Pasta,2,380.01
ORD01209,Pizza,1,371.47
ORD01209,Noodles,1,73.94
ORD01210,Dosa,3,294.45
ORD01210,Pasta,1,312.83
ORD01211,Biryani,1,114.16
ORD01211,Dosa,3,143.43
ORD01212,Dosa,2,471.02
ORD01212,Burger,1,65.31
ORD01213,Taco,3,384.38
ORD01213,Taco,1,55.01
ORD01214,Pizza,1,138.88
ORD01214,Taco,2,154.95
ORD01215,Pasta,1,392.75
ORD01215,Burger,3,357.26
ORD01216,Taco,1,334.52
ORD01216,Burger,2,291.83
ORD01217,Taco,2,414.81
ORD01217,Biryani,3,144.74
ORD01218,Dosa,2,176.42
ORD01218,Noodles,1,229.38
ORD01219,Pasta,2,394.72
ORD01219,Pizza,3,87.12
ORD01220,Pasta,2,212.02
ORD01220,Noodles,2,269.09
ORD01221,Pizza,2,296.34
ORD01221,Pasta,3,464.86
ORD01222,Taco,2,171.22
ORD01222,Pasta,2,148.6
ORD01223,Pasta,1,95.46
ORD01223,Pizza,3,285.69
ORD01224,Burger,2,369.89
ORD01224,Taco,3,331.83
ORD01225,Biryani,2,388.73
ORD01225,Burger,2,359.19
ORD01226,Salad,2,101.15
ORD01226,Dosa,1,477.26
ORD01227,Dosa,1,307.12
ORD01227,Biryani,1,223.54
ORD01228,Salad,3,57.45
ORD01228,Taco,3,489.76
ORD01229,Noodles,1,332.53
ORD01229,Taco,3,183.11
ORD01230,Burger,2,429.87
ORD01230,Taco,2,210.44
ORD01231,Taco,2,186.1
ORD01231,Salad,1,424.4
ORD01232,Taco,3,114.84
ORD01232,Biryani,1,215.44
ORD01233,Salad,3,349.56
ORD01233,Salad,2,292.72
ORD01234,Pizza,1,150.11
ORD01234,Salad,3,329.33
ORD01235,Dosa,3,120.8
ORD01235,Burger,2,180.21
ORD01236,Burger,1,195.44
ORD01236,Noodles,1,370.98
ORD01237,Noodles,1,333.16
ORD01237,Salad,2,252.64
ORD01238,Burger,1,341.46
ORD01238,Taco,2,495.86
ORD01239,Pizza,2,321.14
ORD01239,Biryani,2,285.08
ORD01240,Pizza,3,213.2
ORD01240,Pizza,1,141.88
ORD01241,Taco,1,376.62
ORD01241,Noodles,2,109.75
ORD01242,Pasta,2,496.42
ORD01242,Burger,1,146.02
ORD01243,Noodles,2,411.25
ORD01243,Biryani,1,67.11
ORD01244,Salad,3,321.45
ORD01244,Salad,2,326.12
ORD01245,Pasta,1,323.23
ORD01245,Noodles,2,461.17
ORD01246,Taco,1,354.62
ORD01246,Noodles,1,283.05
ORD01247,Biryani,2,147.96
ORD01247,Biryani,3,145.05
ORD01248,Taco,1,362.02
ORD01248,Taco,1,60.29
ORD01249,Taco,1,124.24
ORD01249,Salad,3,317.24
ORD01250,Salad,3,218.36
ORD01250,Noodles,2,311.74
ORD01251,Dosa,3,353.39
ORD01251,Biryani,2,483.78
ORD01252,Biryani,2,409.04
ORD01252,Noodles,3,400.72
ORD01253,Biryani,2,356.42
ORD01253,Taco,3,377.37
ORD01254,Biryani,2,107.5
ORD01254,Biryani,3,55.26
ORD01255,Pasta,3,246.16
ORD01255,Dosa,2,444.63
ORD01256,Noodles,1,381.4
ORD01256,Biryani,2,285.8
ORD01257,Taco,3,337.05
ORD01257,Burger,1,395.34
ORD01258,Taco,2,231.47
ORD01258,Pizza,2,255.98
ORD01259,Dosa,2,495.71
ORD01259,Pasta,1,272.4
ORD01260,Burger,3,261.96
