order_id,order_date,customer_id,restaurant_id,order_amount,discount_amount
ORD00890,2023-09-19,CUST0259,REST003,453.49,85.15
ORD00891,2022-03-30,CUST0189,REST032,712.52,118.69
ORD00892,2022-03-09,CUST0454,REST036,500.53,89.17
ORD00893,2022-11-13,CUST0259,REST034,381.67,86.84
ORD00894,2023-02-12,CUST0177,REST026,326.93,10.57
ORD00895,2023-05-06,CUST0434,REST015,1239.37,101.71
ORD00896,2023-06-23,CUST0244,REST021,1232.14,102.0
ORD00897,2023-02-25,CUST0242,REST035,369.21,78.23
ORD00898,2023-02-24,CUST0303,REST028,914.95,124.43
ORD00899,2023-08-12,CUST0251,REST016,980.76,47.93
ORD00900,2022-03-17,CUST0070,REST038,1036.12,39.95
ORD00901,2022-05-09,CUST0083,REST046,384.96,110.42
ORD00902,2022-11-21,CUST0039,REST001,1234.01,45.87
ORD00903,2023-10-20,CUST0322,REST014,1350.61,351.59
ORD00904,2022-03-17,CUST0106,REST027,603.39,100.03
ORD00905,2023-04-06,CUST0094,REST047,671.24,74.27
ORD00906,2023-04-23,CUST0182,REST036,865.21,81.83
ORD00907,2023-11-28,CUST0359,REST023,200.75,43.39
ORD00908,2023-06-14,CUST0060,REST011,359.43,59.32
ORD00909,2022-12-19,CUST0116,REST028,1121.97,211.68
ORD00910,2022-05-12,CUST0406,REST040,1375.38,266.68
ORD00911,2023-07-19,CUST0361,REST033,999.13,118.56
ORD00912,2023-10-18,CUST0241,REST035,794.65,77.86
ORD00913,2023-08-25,CUST0240,REST045,1265.36,317.38
ORD00914,2022-07-06,CUST0106,REST040,898.52,9.31
ORD00915,2022-05-13,CUST0081,REST021,763.23,64.78
ORD00916,2023-03-20,CUST0417,REST010,592.95,100.61
ORD00917,2023-05-30,CUST0012,REST016,965.87,164.74
ORD00918,2022-02-26,CUST0022,REST002,882.18,233.76
ORD00919,2022-05-08,CUST0287,REST017,293.02,4.91
ORD00920,2023-06-15,CUST0081,REST037,194.02,41.75
ORD00921,2022-06-06,CUST0315,REST038,698.52,27.63
ORD00922,2022-11-08,CUST0020,REST007,626.57,12.01
ORD00923,2022-06-18,CUST0287,REST050,199.21,4.06
ORD00924,2022-06-15,CUST0028,REST015,209.4,9.52
ORD00925,2022-11-27,CUST0130,REST005,1195.34,187.47
ORD00926,2023-12-28,CUST0091,REST028,517.52,145.96
ORD00927,2022-08-19,CUST0480,REST027,265.1,18.69
ORD00928,2022-12-21,CUST0300,REST038,422.8,95.72
ORD00929,2023-06-16,CUST0282,REST009,942.09,274.8
ORD00930,2022-10-18,CUST0010,REST002,563.29,57.14
ORD00931,2022-03-22,CUST0360,REST040,413.63,51.2
ORD00932,2022-09-14,CUST0331,REST030,1416.86,319.16
ORD00933,2022-07-21,CUST0142,REST013,1391.18,205.53
ORD00934,2023-10-13,CUST0043,REST039,451.93,73.91
ORD00935,2023-07-19,CUST0225,REST037,1084.58,170.72
ORD00936,2022-10-09,CUST0497,REST050,195.13,37.57
ORD00937,2022-05-09,CUST0434,REST006,1320.06,156.82
ORD00938,2023-10-03,CUST0086,REST003,1455.36,67.67
ORD00939,2022-11-07,CUST0416,REST019,204.69,50.53
ORD00940,2023-09-22,CUST0301,REST032,905.5,221.22
ORD00941,2023-07-01,CUST0398,REST018,1294.47,174.17
ORD00942,2022-04-06,CUST0411,REST003,1404.53,48.56
ORD00943,2023-05-30,CUST0091,REST033,800.07,218.76
ORD00944,2023-10-19,CUST0330,REST007,658.91,51.54
ORD00945,2022-06-22,CUST0133,REST015,179.31,12.87
ORD00946,2023-08-30,CUST0363,REST037,1076.53,208.23
ORD00947,2023-08-18,CUST0172,REST023,255.22,42.7
ORD00948,2022-06-07,CUST0227,REST050,759.37,11.96
ORD00949,2022-06-25,CUST0296,REST041,1384.35,350.06
ORD00950,2023-11-06,CUST0115,REST050,468.27,31.68
ORD00951,2023-10-02,CUST0193,REST029,141.97,1.81
ORD00952,2023-09-12,CUST0055,REST045,573.26,37.66
ORD00953,2022-12-12,CUST0102,REST032,465.23,32.47
ORD00954,2023-08-01,CUST0430,REST027,568.36,26.02
ORD00955,2022-02-12,CUST0253,REST030,1170.63,305.7
ORD00956,2022-01-30,CUST0210,REST018,295.0,44.3
ORD00957,2022-03-25,CUST0075,REST015,865.92,83.89
ORD00958,2022-02-16,CUST0049,REST040,1127.42,255.69
ORD00959,2023-10-19,CUST0238,REST036,1393.84,280.27
ORD00960,2023-08-14,CUST0308,REST034,1028.67,5.94
ORD00961,2022-09-29,CUST0020,REST036,1329.58,305.35
ORD00962,2023-10-29,CUST0392,REST026,429.86,63.48
ORD00963,2022-08-04,CUST0252,REST013,202.08,40.6
ORD00964,2023-08-09,CUST0059,REST017,1427.2,298.48
ORD00965,2023-03-03,CUST0242,REST030,1366.05,225.41
ORD00966,2023-09-25,CUST0066,REST042,1084.33,13.05
ORD00967,2023-10-17,CUST0302,REST019,1171.8,207.29
ORD00968,2022-02-01,CUST0414,REST005,149.51,9.37
ORD00969,2023-05-25,CUST0449,REST036,1473.48,257.6
ORD00970,2023-10-05,CUST0388,REST042,1429.87,3.07
ORD00971,2023-07-13,CUST0325,REST005,937.41,197.37
ORD00972,2022-10-24,CUST0262,REST004,957.41,167.04
ORD00973,2023-10-20,CUST0186,REST045,212.83,23.5
ORD00974,2022-11-06,CUST0022,REST024,872.0,235.07
ORD00975,2023-05-10,CUST0265,REST023,1425.24,70.2
ORD00976,2022-09-08,CUST0115,REST019,478.71,30.56
ORD00977,2023-12-03,CUST0402,REST027,158.44,25.49
ORD00978,2023-02-20,CUST0395,REST030,149.84,41.14
ORD00979,2022-11-01,CUST0191,REST026,810.65,181.0
ORD00980,2023-04-10,CUST0295,REST020,1010.47,85.31
ORD00981,2022-03-16,CUST0371,REST014,704.12,117.5
ORD00982,2023-12-07,CUST0381,REST025,524.79,80.43
ORD00983,2022-03-03,CUST0349,REST022,1289.77,61.86
ORD00984,2022-06-11,CUST0049,REST023,1460.05,88.3
ORD00985,2023-03-27,CUST0067,REST047,130.02,23.7
ORD00986,2023-03-02,CUST0239,REST025,177.5,17.81
ORD00987,2023-05-11,CUST0117,REST049,1183.06,116.08
ORD00988,2023-04-21,CUST0430,REST042,1235.91,96.53
ORD00989,2022-07-28,CUST0142,REST008,847.86,30.31
ORD00990,2022-12-15,CUST0439,REST007,1304.41,111.68
ORD00991,2023-09-14,CUST0205,REST036,1054.72,9.12
ORD00992,2022-05-28,CUST0095,REST007,1133.09,205.1
ORD00993,2022-11-17,CUST0355,REST036,873.49,170.7
ORD00994,2022-11-23,CUST0395,REST044,173.0,26.56
ORD00995,2022-12-20,CUST0289,REST006,1171.95,142.63
ORD00996,2023-02-13,CUST0059,REST011,1073.62,59.53
ORD00997,2022-05-14,CUST0004,REST024,701.61,8.77
ORD00998,2023-01-15,CUST0328,REST038,697.57,168.39
ORD00999,2023-06-12,CUST0344,REST048,292.88,65.27
ORD01000,2023-07-30,CUST0158,REST019,713.13,187.03
ORD01001,2022-04-19,CUST0182,REST048,1356.01,81.42
ORD01002,2022-11-23,CUST0078,REST031,1475.55,252.41
ORD01003,2022-09-05,CUST0326,REST021,614.79,137.82
ORD01004,2023-04-23,CUST0127,REST007,371.1,92.73
ORD01005,2022-05-06,CUST0428,REST029,711.13,143.83
ORD01006,2022-10-01,CUST0212,REST003,181.09,48.17
ORD01007,2023-04-06,CUST0183,REST008,424.85,104.24
ORD01008,2022-09-11,CUST0138,REST019,924.06,100.06
ORD01009,2022-05-25,CUST0341,REST050,417.98,6.82
ORD01010,2022-04-10,CUST0378,REST016,1146.47,215.35
ORD01011,2022-02-21,CUST0207,REST025,1343.67,228.5
ORD01012,2022-10-25,CUST0392,REST040,1210.45,321.15
ORD01013,2023-01-29,CUST0242,REST008,895.27,67.77
ORD01014,2023-09-23,CUST0186,REST030,1487.31,228.05
ORD01015,2023-03-05,CUST0278,REST003,120.86,11.24
ORD01016,2022-09-12,CUST0127,REST045,1107.76,71.92
ORD01017,2022-06-13,CUST0154,REST045,1237.67,67.18
ORD01018,2022-12-02,CUST0173,REST011,207.26,20.76
ORD01019,2023-08-15,CUST0353,REST041,277.4,41.58
ORD01020,2022-11-17,CUST0368,REST025,352.83,76.21
ORD01021,2022-07-14,CUST0428,REST007,161.21,34.82
ORD01022,2022-06-13,CUST0330,REST018,589.53,80.98
ORD01023,2023-05-26,CUST0374,REST044,1017.29,119.25
ORD01024,2023-06-12,CUST0224,REST021,441.94,99.95
ORD01025,2023-04-24,CUST0350,REST029,509.38,140.71
ORD01026,2023-05-26,CUST0081,REST029,948.57,136.64
ORD01027,2022-11-12,CUST0108,REST046,770.18,137.88
ORD01028,2023-05-25,CUST0201,REST040,271.33,64.71
ORD01029,2022-01-24,CUST0170,REST024,207.53,41.53
ORD01030,2022-04-03,CUST0276,REST037,450.28,126.69
ORD01031,2023-02-07,CUST0349,REST031,861.1,20.07
ORD01032,2023-06-02,CUST0354,REST039,792.9,25.51
ORD01033,2023-04-14,CUST0081,REST026,1129.31,0.09
ORD01034,2022-09-04,CUST0483,REST024,599.74,5.61
ORD01035,2022-08-09,CUST0003,REST023,1381.14,20.73
ORD01036,2023-08-21,CUST0046,REST023,408.4,1.37
ORD01037,2022-12-28,CUST0073,REST044,1098.39,90.36
ORD01038,2022-02-19,CUST0463,REST017,1418.0,0.0
ORD01039,2022-02-21,CUST0218,REST040,1192.29,159.19
ORD01040,2022-10-16,CUST0033,REST034,509.76,111.45
ORD01041,2023-05-22,CUST0111,REST021,1015.1,292.72
ORD01042,2023-09-04,CUST0041,REST012,837.58,24.43
ORD01043,2023-11-01,CUST0019,REST020,474.55,52.4
ORD01044,2023-11-20,CUST0193,REST028,1076.88,208.63
ORD01045,2023-04-27,CUST0493,REST048,804.82,234.43
ORD01046,2022-10-20,CUST0307,REST045,175.6,39.08
ORD01047,2023-07-04,CUST0261,REST037,1360.6,152.18
ORD01048,2022-01-09,CUST0356,REST033,1087.7,91.36
ORD01049,2022-04-21,CUST0299,REST044,970.62,190.33
ORD01050,2023-03-18,CUST0473,REST036,491.7,43.88
ORD01051,2022-05-18,CUST0411,REST029,384.98,4.04
ORD01052,2022-09-28,CUST0321,REST040,291.98,10.52
ORD01053,2023-01-10,CUST0220,REST036,1466.31,62.39
ORD01054,2023-02-17,CUST0101,REST029,422.75,57.95
ORD01055,2023-01-10,CUST0329,REST007,1138.67,318.46
ORD01056,2022-02-16,CUST0402,REST028,395.08,116.54
ORD01057,2023-02-15,CUST0144,REST010,621.35,170.48
ORD01058,2022-02-22,CUST0017,REST031,1242.93,44.87
ORD01059,2023-08-07,CUST0300,REST029,298.75,57.07
ORD01060,2023-07-30,CUST0258,REST003,1469.07,419.75
ORD01061,2022-07-19,CUST0116,REST029,1077.68,256.3
ORD01062,2023-01-07,CUST0085,REST010,1009.87,266.69
ORD01063,2023-07-21,CUST0019,REST024,735.27,205.59
ORD01064,2022-10-23,CUST0120,REST045,259.93,13.61
ORD01065,2022-03-17,CUST0001,REST007,798.47,26.97
ORD01066,2023-01-31,CUST0079,REST047,147.26,32.02
ORD01067,2023-06-01,CUST0499,REST009,489.15,66.8
ORD01068,2023-04-07,CUST0390,REST001,637.85,169.62
ORD01069,2023-07-18,CUST0177,REST040,1258.05,262.27
ORD01070,2022-10-14,CUST0198,REST013,218.29,17.89
ORD01071,2023-10-01,CUST0294,REST036,490.73,3.32
ORD01072,2023-11-28,CUST0259,REST045,953.65,161.14
ORD01073,2023-09-18,CUST0369,REST023,793.5,15.06
ORD01074,2022-05-02,CUST0035,REST041,1307.88,271.44
ORD01075,2022-05-12,CUST0046,REST031,638.53,41.28
ORD01076,2022-04-10,CUST0143,REST021,162.18,19.34
ORD01077,2023-02-08,CUST0415,REST003,388.02,43.93
ORD01078,2023-01-18,CUST0458,REST044,358.2,3.99
ORD01079,2022-12-14,CUST0175,REST002,703.52,91.28
ORD01080,2023-07-26,CUST0482,REST022,173.16,24.19
ORD01081,2023-01-10,CUST0139,REST021,527.21,27.68
ORD01082,2022-05-28,CUST0304,REST043,858.17,3.42
ORD01083,2022-07-23,CUST0098,REST016,586.93,158.01
ORD01084,2023-09-09,CUST0465,REST013,136.39,26.87
ORD01085,2023-06-06,CUST0288,REST006,952.24,274.08
ORD01086,2023-02-16,CUST0131,REST005,1350.44,355.05
ORD01087,2023-05-28,CUST0204,REST009,1391.78,296.41
ORD01088,2022-02-11,CUST0054,REST008,1370.43,295.55
ORD01089,2022-02-16,CUST0037,REST013,1234.34,75.06
ORD01090,2022-02-09,CUST0148,REST005,927.34,74.36
ORD01091,2022-05-21,CUST0474,REST016,1160.15,233.62
ORD01092,2024-01-01,CUST0402,REST021,577.32,166.82
ORD01093,2022-12-08,CUST0479,REST009,1260.94,71.14
ORD01094,2023-05-01,CUST0439,REST031,707.71,146.43
ORD01095,2023-06-16,CUST0407,REST017,698.57,169.83
ORD01096,2023-04-13,CUST0288,REST002,1120.92,334.88
ORD01097,2022-06-02,CUST0348,REST003,1129.58,14.95
ORD01098,2023-09-13,CUST0484,REST020,179.97,30.41
ORD01099,2023-06-12,CUST0282,REST017,252.89,65.02
ORD01100,2022-05-24,CUST0385,REST021,643.35,107.88
ORD01101,2022-12-02,CUST0379,REST017,1109.82,234.04
ORD01102,2023-09-20,CUST0481,REST019,1049.16,249.27
ORD01103,2022-11-23,CUST0230,REST042,1301.92,279.48
ORD01104,2022-06-16,CUST0231,REST007,1413.17,314.79
ORD01105,2023-02-07,CUST0294,REST011,748.9,64.37
ORD01106,2023-09-24,CUST0014,REST038,901.64,23.92
ORD01107,2022-11-03,CUST0059,REST030,895.62,98.69
ORD01108,2023-08-31,CUST0034,REST025,826.48,203.49
ORD01109,2022-12-11,CUST0317,REST038,327.57,53.52
ORD01110,2023-06-04,CUST0498,REST020,633.81,70.97
ORD01111,2023-06-06,CUST0339,REST006,1143.89,309.48
ORD01112,2023-06-30,CUST0115,REST004,1394.53,303.81
ORD01113,2023-05-17,CUST0158,REST024,284.62,46.17
ORD01114,2023-12-27,CUST0478,REST021,121.26,11.67
ORD01115,2023-07-31,CUST0259,REST025,1219.42,233.88
ORD01116,2022-11-03,CUST0005,REST021,1431.35,174.77
ORD01117,2023-05-02,CUST0417,REST012,219.75,38.25
ORD01118,2022-01-18,CUST0125,REST045,449.91,50.22
ORD01119,2023-01-13,CUST0047,REST014,859.93,253.73
ORD01120,2022-12-06,CUST0337,REST049,572.55,131.8
ORD01121,2023-11-21,CUST0411,REST034,652.44,28.9
ORD01122,2022-04-23,CUST0039,REST013,961.77,194.08
ORD01123,2023-03-03,CUST0466,REST028,606.37,161.8
ORD01124,2023-08-21,CUST0239,REST040,1022.92,207.36
ORD01125,2022-11-12,CUST0177,REST016,1195.4,146.25
ORD01126,2023-12-06,CUST0448,REST021,1234.36,356.01
ORD01127,2023-10-07,CUST0135,REST005,951.2,24.67
ORD01128,2022-01-28,CUST0474,REST032,274.03,20.82
ORD01129,2023-09-04,CUST0342,REST011,895.82,36.99
ORD01130,2023-05-01,CUST0455,REST049,549.39,152.41
ORD01131,2022-09-29,CUST0250,REST019,470.32,91.07
ORD01132,2023-11-03,CUST0100,REST050,350.3,47.37
ORD01133,2023-08-16,CUST0368,REST040,747.81,120.97
ORD01134,2023-08-15,CUST0437,REST027,715.87,146.11
ORD01135,2022-08-22,CUST0104,REST022,753.02,201.0
ORD01136,2022-02-22,CUST0102,REST046,1452.24,149.63
ORD01137,2023-08-21,CUST0125,REST023,772.29,212.76
ORD01138,2023-05-07,CUST0310,REST001,1282.06,377.97
ORD01139,2022-06-24,CUST0078,REST024,404.98,17.62
ORD01140,2023-06-21,CUST0054,REST042,182.02,18.66
ORD01141,2023-10-07,CUST0461,REST015,1414.37,268.46
ORD01142,2023-09-27,CUST0338,REST049,487.02,108.82
ORD01143,2023-01-25,CUST0332,REST001,954.46,243.7
ORD01144,2022-06-01,CUST0307,REST047,539.64,92.88
ORD01145,2023-11-29,CUST0383,REST025,189.66,55.6
ORD01146,2022-09-06,CUST0271,REST030,351.73,83.6
ORD01147,2022-02-02,CUST0022,REST042,1172.37,290.05
ORD01148,2023-08-10,CUST0242,REST020,486.6,57.86
ORD01149,2023-12-19,CUST0311,REST018,1316.68,325.26
ORD01150,2022-04-23,CUST0247,REST032,278.11,73.48
ORD01151,2022-07-15,CUST0493,REST030,982.47,291.94
ORD01152,2022-01-20,CUST0449,REST026,305.66,49.88
ORD01153,2023-03-28,CUST0435,REST003,965.13,150.44
ORD01154,2022-11-18,CUST0246,REST037,169.41,29.25
ORD01155,2023-03-05,CUST0493,REST029,260.23,19.89
ORD01156,2022-06-05,CUST0459,REST016,153.9,25.41
ORD01157,2023-02-27,CUST0141,REST020,1058.22,299.14
ORD01158,2023-12-09,CUST0112,REST007,1304.8,289.55
ORD01159,2022-07-28,CUST0289,REST007,911.85,187.11
ORD01160,2023-02-25,CUST0028,REST028,158.74,37.51
ORD01161,2023-05-29,CUST0400,REST014,1104.3,162.06
ORD01162,2023-09-19,CUST0240,REST022,185.14,18.08
ORD01163,2023-04-28,CUST0271,REST031,1100.37,276.13
ORD01164,2022-03-05,CUST0252,REST048,462.68,51.82
ORD01165,2023-12-24,CUST0197,REST016,460.42,129.41
ORD01166,2022-05-22,CUST0344,REST035,1049.74,164.74
ORD01167,2023-06-16,CUST0088,REST018,1300.49,319.67
ORD01168,2022-08-01,CUST0489,REST014,594.67,39.08
ORD01169,2023-07-29,CUST0350,REST038,1105.65,116.47
ORD01170,2022-11-29,CUST0231,REST023,940.81,115.15
ORD01171,2023-11-10,CUST0345,REST013,589.62,132.94
ORD01172,2023-05-05,CUST0006,REST050,208.47,6.66
ORD01173,2023-06-23,CUST0106,REST018,721.34,138.6
ORD01174,2023-01-21,CUST0291,REST023,815.45,110.98
ORD01175,2022-11-18,CUST0163,REST030,431.77,108.07
ORD01176,2022-06-27,CUST0307,REST001,556.1,149.35
ORD01177,2023-04-16,CUST0130,REST035,619.9,35.02
ORD01178,2023-06-30,CUST0275,REST033,1251.77,0.22
ORD01179,2022-12-17,CUST0119,REST001,682.36,162.46
ORD01180,2023-07-14,CUST0236,REST024,998.64,151.15
ORD01181,2022-12-29,CUST0307,REST046,1326.19,42.89
ORD01182,2023-11-24,CUST0183,REST034,300.31,13.01
ORD01183,2023-11-29,CUST0250,REST021,557.16,12.07
ORD01184,2023-10-21,CUST0106,REST045,1203.43,343.02
ORD01185,2023-12-11,CUST0351,REST036,568.98,41.28
ORD01186,2022-09-28,CUST0187,REST039,671.39,81.8
ORD01187,2023-09-17,CUST0428,REST027,1012.77,250.73
ORD01188,2023-05-11,CUST0140,REST040,758.96,123.4
ORD01189,2022-07-16,CUST0090,REST033,1462.9,42.39
ORD01190,2022-09-10,CUST0066,REST004,970.68,237.18
ORD01191,2022-10-13,CUST0288,REST002,324.44,2.29
ORD01192,2023-07-26,CUST0115,REST042,162.45,1.52
ORD01193,2022-11-02,CUST0050,REST034,1402.43,50.94
ORD01194,2022-08-19,CUST0135,REST034,1376.62,76.7
ORD01195,2022-11-01,CUST0118,REST018,135.75,31.61
ORD01196,2022-10-23,CUST0217,REST041,952.65,20.39
ORD01197,2023-12-23,CUST0191,REST042,1231.25,93.61
ORD01198,2022-08-01,CUST0073,REST018,815.11,232.55
ORD01199,2023-12-08,CUST0480,REST009,1193.22,151.03
ORD01200,2023-12-23,CUST0075,REST039,811.46,87.03
ORD01201,2023-05-16,CUST0403,REST035,914.08,110.51
ORD01202,2022-11-21,CUST0089,REST001,581.67,121.77
ORD01203,2023-05-07,CUST0250,REST024,400.82,36.1
ORD01204,2022-12-24,CUST0498,REST047,1263.02,146.92
ORD01205,2023-07-28,CUST0425,REST023,145.64,9.11
ORD01206,2022-10-08,CUST0259,REST012,1116.76,143.57
ORD01207,2022-10-22,CUST0361,REST001,633.53,112.08
ORD01208,2022-05-05,CUST0393,REST015,1496.95,214.86
ORD01209,2023-08-11,CUST0151,REST047,209.82,38.7
ORD01210,2023-11-24,CUST0282,REST018,208.24,2.62
ORD01211,2023-07-11,CUST0284,REST005,1409.73,207.79
ORD01212,2023-01-24,CUST0200,REST031,414.41,3.92
ORD01213,2023-02-09,CUST0346,REST016,804.89,77.18
ORD01214,2022-12-20,CUST0031,REST036,904.21,8.42
ORD01215,2022-05-30,CUST0407,REST012,867.53,182.35
ORD01216,2022-10-25,CUST0239,REST025,685.31,177.05
ORD01217,2022-02-13,CUST0315,REST019,1126.26,129.66
ORD01218,2022-10-22,CUST0225,REST015,1286.63,208.05
ORD01219,2022-03-22,CUST0168,REST046,838.86,24.66
ORD01220,2022-12-21,CUST0181,REST036,172.0,35.53
ORD01221,2023-03-29,CUST0281,REST011,761.26,141.65
ORD01222,2023-11-03,CUST0466,REST010,834.23,87.86
ORD01223,2022-09-20,CUST0129,REST042,717.42,209.06
ORD01224,2023-05-06,CUST0010,REST020,476.86,70.14
ORD01225,2022-08-08,CUST0061,REST044,1270.41,10.42
ORD01226,2022-07-26,CUST0434,REST029,510.29,5.92
ORD01227,2023-07-06,CUST0482,REST025,441.64,64.58
ORD01228,2022-10-05,CUST0100,REST028,440.3,119.66
ORD01229,2023-07-30,CUST0288,REST033,1174.7,167.35
ORD01230,2023-12-14,CUST0325,REST029,606.75,98.97
ORD01231,2022-10-06,CUST0088,REST035,738.15,18.37
ORD01232,2022-05-21,CUST0391,REST029,1147.46,249.32
ORD01233,2022-04-22,CUST0178,REST004,261.58,56.16
ORD01234,2023-09-23,CUST0337,REST007,437.47,121.05
ORD01235,2023-08-24,CUST0244,REST004,1125.92,153.58
ORD01236,2022-09-03,CUST0369,REST013,1332.32,299.39
ORD01237,2022-09-06,CUST0445,REST029,606.63,43.93
ORD01238,2022-02-21,CUST0191,REST012,592.78,174.99
ORD01239,2023-11-17,CUST0144,REST027,807.9,8.32
ORD01240,2023-06-28,CUST0316,REST040,1380.49,128.31
ORD01241,2022-08-20,CUST0073,REST010,1014.66,236.57
ORD01242,2023-10-16,CUST0084,REST034,947.31,242.88
ORD01243,2022-08-27,CUST0404,REST050,728.56,47.33
ORD01244,2022-02-23,CUST0169,REST035,686.39,84.55
ORD01245,2022-04-13,CUST0316,REST027,897.08,2.77
ORD01246,2023-02-28,CUST0286,REST013,1257.5,48.43
ORD01247,2022-12-05,CUST0425,REST029,275.39,71.28
ORD01248,2023-04-29,CUST0036,REST023,852.66,199.74
ORD01249,2022-04-13,CUST0081,REST047,1187.03,333.15
ORD01250,2023-11-29,CUST0115,REST033,670.66,89.42
ORD01251,2022-05-21,CUST0159,REST048,918.66,138.37
ORD01252,2022-01-06,CUST0146,REST003,293.4,40.77
ORD01253,2023-07-18,CUST0134,REST047,464.39,97.12
ORD01254,2022-06-11,CUST0323,REST022,501.64,58.42
ORD01255,2023-02-21,CUST0136,REST050,539.38,149.67
ORD01256,2023-10-31,CUST0223,REST014,214.11,41.99
ORD01257,2023-05-03,CUST0432,REST035,689.43,10.08
ORD01258,2023-05-04,CUST0182,REST024,1476.55,259.43
ORD01259,2023-10-29,CUST0294,REST019,906.42,189.86
ORD01260,2022-07-24,CUST0483,REST038,985.68,145.22
ORD01261,2022-10-22,CUST0207,REST045,1181.7,319.86
ORD01262,2022-11-25,CUST0092,REST012,1359.82,119.69
ORD01263,2022-10-20,CUST0012,REST014,1326.97,64.79
ORD01264,2023-10-24,CUST0364,REST022,121.72,10.6
ORD01265,2022-03-02,CUST0332,REST023,269.1,26.76
ORD01266,2022-04-02,CUST0471,REST001,468.73,15.42
ORD01267,2023-10-30,CUST0351,REST010,876.41,40.7
ORD01268,2023-08-11,CUST0041,REST005,1402.18,352.24
ORD01269,2022-08-26,CUST0084,REST029,1140.0,68.1
ORD01270,2023-07-02,CUST0052,REST002,276.96,40.4
ORD01271,2022-02-08,CUST0032,REST037,147.71,0.25
ORD01272,2022-06-29,CUST0440,REST049,703.99,163.83
ORD01273,2023-03-04,CUST0275,REST022,1066.07,258.03
ORD01274,2022-06-30,CUST0014,REST004,1485.91,403.61
ORD01275,2022-02-07,CUST0199,REST013,285.33,66.12
ORD01276,2023-02-11,CUST0383,REST009,1313.63,17.29
ORD01277,2023-05-23,CUST0042,REST016,1386.07,75.96
ORD01278,2022-07-10,CUST0132,REST032,1365.96,139.36
ORD01279,2022-10-24,CUST0078,REST005,596.11,122.15
ORD01280,2022-02-08,CUST0328,REST024,663.24,168.24
ORD01281,2022-01-10,CUST0443,REST041,879.72,60.37
ORD01282,2022-11-02,CUST0155,REST030,1096.78,146.31
ORD01283,2023-08-05,CUST0124,REST032,266.64,56.06
ORD01284,2023-09-10,CUST0143,REST017,1356.4,370.97
ORD01285,2022-04-20,CUST0314,REST013,1357.7,41.36
ORD01286,2022-12-10,CUST0066,REST006,928.07,38.76
ORD01287,2022-10-19,CUST0420,REST012,963.28,213.95
ORD01288,2023-04-11,CUST0015,REST018,1491.79,423.67
ORD01289,2023-10-19,CUST0332,REST003,163.33,27.58
ORD01290,2023-07-11,CUST0431,REST017,1134.25,149.07
ORD01291,2023-06-21,CUST0163,REST040,596.94,65.67
ORD01292,2023-05-21,CUST0239,REST048,728.45,152.74
ORD01293,2022-05-18,CUST0488,REST039,672.42,4.14
ORD01294,2023-06-01,CUST0271,REST031,729.66,114.96
ORD01295,2023-04-25,CUST0137,REST039,1268.73,264.08
ORD01296,2022-10-07,CUST0223,REST032,505.01,96.18
ORD01297,2022-07-17,CUST0485,REST029,767.95,24.5
ORD01298,2022-04-26,CUST0349,REST005,288.45,40.99
ORD01299,2022-12-05,CUST0089,REST004,356.83,29.86
ORD01300,2022-06-16,CUST0299,REST002,1172.34,196.0
ORD01301,2023-04-15,CUST0316,REST016,1382.88,175.18
ORD01302,2023-10-26,CUST0318,REST043,1411.27,27.59
ORD01303,2022-09-21,CUST0282,REST004,217.31,17.13
ORD01304,2022-07-10,CUST0262,REST007,1353.84,385.3
ORD01305,2022-01-15,CUST0320,REST046,930.97,99.89
ORD01306,2022-12-12,CUST0155,REST023,617.82,74.38
ORD01307,2022-10-30,CUST0174,REST016,1009.17,278.31
ORD01308,2023-08-05,CUST0270,REST032,631.12,171.66
ORD01309,2023-11-22,CUST0403,REST004,714.02,187.54
ORD01310,2022-07-17,CUST0221,REST034,812.13,29.48
ORD01311,2022-06-29,CUST0183,REST028,923.31,44.87
ORD01312,2023-09-18,CUST0130,REST015,1422.68,243.46
ORD01313,2023-10-17,CUST0152,REST020,235.66,46.99
ORD01314,2023-02-20,CUST0001,REST005,516.29,69.1
ORD01315,2023-03-14,CUST0408,REST038,577.56,172.67
ORD01316,2023-06-12,CUST0424,REST012,889.78,99.65
ORD01317,2022-12-02,CUST0172,REST030,1356.22,107.01
ORD01318,2022-03-30,CUST0235,REST033,911.76,18.28
ORD01319,2023-02-15,CUST0005,REST001,1281.69,303.76
ORD01320,2023-11-17,CUST0462,REST020,697.37,38.81
ORD01321,2022-04-08,CUST0474,REST040,551.92,68.43
ORD01322,2022-07-09,CUST0239,REST044,546.01,91.68
ORD01323,2022-05-24,CUST0005,REST031,349.78,24.37
ORD01324,2023-05-04,CUST0216,REST017,300.48,13.29
ORD01325,2022-11-28,CUST0147,REST047,1239.58,49.54
ORD01326,2022-09-12,CUST0116,REST040,1128.48,237.48
ORD01327,2022-01-07,CUST0004,REST023,1484.89,4.99
ORD01328,2022-09-25,CUST0187,REST017,394.95,7.11
ORD01329,2023-01-28,CUST0206,REST010,826.79,195.47
ORD01330,2022-08-30,CUST0281,REST006,905.19,30.62
ORD01331,2023-04-03,CUST0198,REST030,961.67,192.12
ORD01332,2022-10-01,CUST0082,REST004,239.25,42.03
ORD01333,2022-12-04,CUST0369,REST040,498.71,1.33
ORD01334,2022-11-06,CUST0195,REST010,265.97,70.25
